task,model,method,method_label,N,m,bias,abs_bias,mse,rmse,coverage,mean_width
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,50,50,-0.08911488623040963,0.08911488623040963,0.01024025238913844,0.10119413218728861,0.63,0.19578272612470307
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,50,50,-0.014628896227792168,0.014628896227792168,0.001555659731237686,0.03944185253303509,0.925,0.12790265664489192
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,50,50,-0.023155333333333278,0.023155333333333278,0.0022354379555555516,0.04728041830986219,0.97,0.1924740320578396
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,50,50,-0.0005559999999999988,0.0005559999999999988,0.0016437473888888865,0.0405431546489526,0.79,0.1046279676845221
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,50,100,0.0067333333333333386,0.0067333333333333386,0.0005615555555555541,0.023697163449568265,0.87,0.08012212816865805
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,50,100,-0.014733333333333327,0.014733333333333327,0.0017639999999999989,0.04199999999999999,0.895,0.1283396581050914
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,50,100,-0.07011391180085555,0.07011391180085555,0.005637214320571881,0.07508138464740699,0.61,0.15052767300917413
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,50,100,-0.018025031450999433,0.018025031450999433,0.0008325923458199223,0.028854676324989722,0.96,0.09977956144432376
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,50,100,-0.020803999999999982,0.020803999999999982,0.0011244616888888867,0.033532994034068696,0.985,0.13371007093261933
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,50,100,-0.008798166666666645,0.008798166666666645,0.0007338654805555528,0.027089951652883266,0.87,0.0798632786631594
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,50,200,0.0003416666666666923,0.0003416666666666923,0.000250458333333332,0.01582587543655428,0.955,0.05930336188338364
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,50,200,-0.01614999999999998,0.01614999999999998,0.001022944444444443,0.03198350269192608,0.88,0.0918925954401967
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,50,200,-0.054215244649747626,0.054215244649747626,0.003238513032880035,0.056907934709318306,0.515,0.1114148771377575
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,50,200,-0.01705670369471334,0.01705670369471334,0.0005434836090379126,0.023312734911157734,0.915,0.07378426298206608
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,50,200,-0.01770733333333334,0.01770733333333334,0.0006264749777777774,0.02502948217158672,0.99,0.09285414367094458
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,50,200,-0.009955958333333287,0.009955958333333287,0.0003897956614583309,0.019743243438157036,0.875,0.059169078698300376
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,100,50,0.021683333333333322,0.021683333333333322,0.0012380555555555545,0.035186013635471046,0.745,0.09971700409602882
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,100,50,-0.01566666666666665,0.01566666666666665,0.00313511111111111,0.05599206292958949,0.905,0.1770964038966825
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,100,50,-0.09928190057381713,0.09928190057381713,0.01121687626201722,0.10590975527314384,0.48,0.19948368790139973
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,100,50,-0.012598942061681787,0.012598942061681787,0.0009111450923157355,0.030185180011319056,0.965,0.12333315664913393
sst2,Qwen/Qwen2.5-1.5B-Instruct,cross_fit,Cross-fitting,100,50,-0.023863333333333285,0.023863333333333285,0.0017080935999999975,0.04132908902939911,1.0,0.19161301110114617
sst2,Qwen/Qwen2.5-1.5B-Instruct,bootstrap,Bootstrap plug-in,100,50,0.0005113333333333242,0.0005113333333333242,0.0009745680222222206,0.031218072045246813,0.865,0.10025759442172273
sst2,Qwen/Qwen2.5-1.5B-Instruct,none,No correction,100,100,0.009500000000000005,0.009500000000000005,0.0006218888888888874,0.024937700152357422,0.81,0.07812118845268909
sst2,Qwen/Qwen2.5-1.5B-Instruct,split,Naive split,100,100,-0.015599999999999996,0.015599999999999996,0.0017575555555555545,0.04192321022483315,0.89,0.12915530423233995
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_K,Union bound over K,100,100,-0.07641725785211616,0.07641725785211616,0.006611310377730755,0.08130996481201277,0.52,0.15628129742822144
sst2,Qwen/Qwen2.5-1.5B-Instruct,union_neff,Union bound over N_eff,100,100,-0.015071404257487812,0.015071404257487812,0.0007386639392215116,0.027178372637476137,0.96,0.09703702942137273
